aqi,CO,no2,o3,so2,pm2_5,nh3,dt
4.0,587.46,15.94,17.7,13.95,63.01,1.84,2022-12-27 03:00:00
4.0,514.03,12.68,31.47,19.31,54.45,0.18,2022-12-27 04:00:00
3.0,453.95,10.88,43.27,22.41,49.04,0.0,2022-12-27 05:00:00
3.0,423.91,10.11,57.22,25.27,45.6,0.0,2022-12-27 06:00:00
3.0,380.52,7.11,78.68,20.5,41.31,0.0,2022-12-27 07:00:00
3.0,347.14,4.58,97.27,15.74,37.6,0.0,2022-12-27 08:00:00
3.0,330.45,4.46,107.29,16.69,37.62,0.02,2022-12-27 09:00:00
3.0,347.14,5.4,105.86,13.23,39.82,1.88,2022-12-27 10:00:00
3.0,383.85,6.94,98.71,7.21,42.67,4.5,2022-12-27 11:00:00
3.0,423.91,9.51,90.84,4.53,45.15,6.71,2022-12-27 12:00:00
3.0,453.95,11.48,86.55,4.71,47.11,8.23,2022-12-27 13:00:00
3.0,487.33,12.51,85.83,7.75,49.43,9.75,2022-12-27 14:00:00
4.0,540.73,14.39,81.54,15.97,53.07,10.39,2022-12-27 15:00:00
4.0,580.79,15.25,75.1,23.37,58.58,7.6,2022-12-27 16:00:00
4.0,560.76,13.37,63.66,18.36,56.34,4.56,2022-12-27 17:00:00
3.0,514.03,11.14,47.92,12.04,44.81,3.01,2022-12-27 18:00:00
3.0,487.33,9.51,37.19,9.3,36.75,2.41,2022-12-27 19:00:00
3.0,494.0,8.65,31.83,7.75,37.98,2.22,2022-12-27 20:00:00
3.0,500.68,8.05,29.33,6.91,41.32,2.22,2022-12-27 21:00:00
3.0,500.68,7.71,28.25,6.56,43.57,2.31,2022-12-27 22:00:00
3.0,494.0,7.63,27.54,6.62,44.58,2.47,2022-12-27 23:00:00
3.0,494.0,7.8,26.82,6.74,45.04,2.82,2022-12-28 00:00:00
3.0,494.0,8.48,26.11,7.39,44.79,3.04,2022-12-28 01:00:00
3.0,500.68,10.02,24.32,8.23,42.83,2.72,2022-12-28 02:00:00
3.0,507.35,10.8,24.68,9.89,37.68,2.25,2022-12-28 03:00:00
2.0,460.62,9.51,34.33,13.83,24.75,1.35,2022-12-28 04:00:00
2.0,440.6,10.28,37.55,17.88,22.48,1.36,2022-12-28 05:00:00
2.0,440.6,10.71,41.13,20.5,22.94,1.57,2022-12-28 06:00:00
2.0,393.87,6.6,55.07,13.59,20.06,1.38,2022-12-28 07:00:00
2.0,357.15,3.86,66.52,8.46,17.94,1.27,2022-12-28 08:00:00
2.0,343.8,3.13,71.53,6.91,17.32,1.28,2022-12-28 09:00:00
2.0,383.85,6.6,60.08,5.13,18.78,4.24,2022-12-28 10:00:00
2.0,460.62,12.68,47.92,3.61,21.86,7.79,2022-12-28 11:00:00
2.0,534.06,20.73,35.05,3.07,24.27,10.26,2022-12-28 12:00:00
3.0,614.17,29.13,21.1,3.04,26.8,13.3,2022-12-28 13:00:00
3.0,674.25,32.22,13.23,3.25,29.8,16.72,2022-12-28 14:00:00
3.0,714.3,31.19,10.91,3.49,32.51,20.52,2022-12-28 15:00:00
3.0,747.68,29.47,8.76,3.37,34.69,21.79,2022-12-28 16:00:00
3.0,801.09,29.13,4.2,3.04,37.24,17.99,2022-12-28 17:00:00
3.0,881.2,29.13,1.45,3.37,40.37,12.92,2022-12-28 18:00:00
3.0,821.11,25.02,6.97,6.08,41.58,8.36,2022-12-28 19:00:00
3.0,781.06,19.71,11.8,6.14,44.8,5.32,2022-12-28 20:00:00
3.0,754.36,16.45,11.44,5.07,46.78,3.86,2022-12-28 21:00:00
3.0,714.3,14.91,10.19,4.59,46.51,3.48,2022-12-28 22:00:00
3.0,700.95,13.71,8.23,3.16,46.48,3.77,2022-12-28 23:00:00
3.0,700.95,13.02,6.71,2.35,46.95,4.5,2022-12-29 00:00:00
3.0,720.98,12.85,4.87,2.06,47.43,4.88,2022-12-29 01:00:00
3.0,754.36,13.88,3.26,2.38,47.9,4.81,2022-12-29 02:00:00
3.0,787.73,11.82,10.19,3.07,48.33,5.38,2022-12-29 03:00:00
3.0,614.17,8.14,45.78,7.09,39.19,4.5,2022-12-29 04:00:00
3.0,580.79,6.34,74.39,9.06,41.98,4.24,2022-12-29 05:00:00
4.0,587.46,5.06,104.43,11.09,52.04,4.12,2022-12-29 06:00:00
3.0,460.62,2.33,111.58,12.87,46.12,1.54,2022-12-29 07:00:00
3.0,410.56,1.76,115.87,13.59,47.54,0.48,2022-12-29 08:00:00
4.0,407.22,2.29,120.16,18.6,50.52,0.35,2022-12-29 09:00:00
4.0,460.62,7.45,92.98,14.54,54.14,4.18,2022-12-29 10:00:00
4.0,554.08,15.59,64.37,8.23,57.71,8.74,2022-12-29 11:00:00
4.0,660.9,28.45,44.35,6.97,60.94,14.57,2022-12-29 12:00:00
4.0,881.2,45.93,27.54,8.94,66.31,23.05,2022-12-29 13:00:00
4.0,1014.71,54.15,16.99,9.54,70.24,29.13,2022-12-29 14:00:00
4.0,961.3,48.67,13.41,7.99,70.79,30.65,2022-12-29 15:00:00
4.0,894.55,39.07,12.87,5.96,70.8,26.6,2022-12-29 16:00:00
4.0,881.2,31.87,12.52,4.17,71.85,19.0,2022-12-29 17:00:00
4.0,854.49,26.39,14.13,3.07,73.28,14.06,2022-12-29 18:00:00
4.0,781.06,20.22,18.95,2.41,73.29,11.53,2022-12-29 19:00:00
4.0,754.36,17.48,15.2,1.64,74.23,11.78,2022-12-29 20:00:00
5.0,741.0,16.45,11.35,1.52,75.59,12.29,2022-12-29 21:00:00
5.0,734.33,15.77,9.03,1.7,78.37,12.16,2022-12-29 22:00:00
5.0,727.65,14.57,7.15,1.61,80.96,11.53,2022-12-29 23:00:00
5.0,720.98,14.05,5.28,1.49,83.21,11.53,2022-12-30 00:00:00
5.0,747.68,14.74,2.91,1.56,84.59,10.39,2022-12-30 01:00:00
5.0,827.79,15.42,0.63,1.79,84.67,8.23,2022-12-30 02:00:00
5.0,934.6,13.88,3.53,2.15,84.22,8.11,2022-12-30 03:00:00
4.0,761.03,19.54,28.25,32.42,67.5,5.57,2022-12-30 04:00:00
4.0,754.36,24.33,45.78,51.5,68.2,4.69,2022-12-30 05:00:00
5.0,761.03,28.1,70.81,64.85,76.99,4.12,2022-12-30 06:00:00
4.0,507.35,17.65,115.87,58.65,72.67,0.85,2022-12-30 07:00:00
4.0,417.23,6.34,144.48,30.52,71.11,0.26,2022-12-30 08:00:00
4.0,387.19,3.04,150.2,18.36,68.65,0.46,2022-12-30 09:00:00
4.0,390.53,4.03,130.18,10.49,65.09,2.25,2022-12-30 10:00:00
4.0,417.23,7.54,105.86,6.32,63.81,4.88,2022-12-30 11:00:00
4.0,453.95,12.51,83.68,4.65,63.48,7.03,2022-12-30 12:00:00
4.0,534.06,20.39,56.51,3.87,65.24,10.13,2022-12-30 13:00:00
4.0,620.84,26.05,32.54,3.58,67.75,13.05,2022-12-30 14:00:00
4.0,680.92,27.42,18.95,3.49,70.3,14.95,2022-12-30 15:00:00
4.0,741.0,27.42,10.19,3.31,72.69,16.21,2022-12-30 16:00:00
4.0,794.41,27.08,3.62,2.89,74.11,16.47,2022-12-30 17:00:00
4.0,867.84,25.36,0.79,2.44,74.51,15.58,2022-12-30 18:00:00
4.0,894.55,22.96,0.48,1.91,72.39,14.57,2022-12-30 19:00:00
4.0,947.95,22.62,0.3,1.48,73.01,13.93,2022-12-30 20:00:00
5.0,1041.41,26.05,0.4,1.45,81.89,11.15,2022-12-30 21:00:00
5.0,1081.47,28.79,4.52,3.31,98.97,8.74,2022-12-30 22:00:00
5.0,1028.06,22.96,9.3,3.78,107.98,6.21,2022-12-30 23:00:00
5.0,947.95,17.48,10.1,3.1,106.44,5.26,2022-12-31 00:00:00
5.0,867.84,14.74,8.49,2.53,92.78,4.69,2022-12-31 01:00:00
5.0,801.09,14.57,5.72,2.56,75.43,4.05,2022-12-31 02:00:00
4.0,741.0,11.14,10.19,3.16,61.18,4.02,2022-12-31 03:00:00
3.0,627.52,8.48,25.03,6.68,47.94,3.36,2022-12-31 04:00:00
3.0,574.11,8.23,47.21,9.66,44.97,3.39,2022-12-31 05:00:00
4.0,547.41,7.03,81.54,11.21,51.41,3.58,2022-12-31 06:00:00
4.0,433.92,2.72,120.16,12.52,55.21,1.44,2022-12-31 07:00:00
4.0,387.19,1.59,131.61,11.32,55.4,0.96,2022-12-31 08:00:00
4.0,377.18,1.91,138.76,13.83,57.79,0.92,2022-12-31 09:00:00
4.0,420.57,5.91,110.15,11.92,62.21,4.56,2022-12-31 10:00:00
4.0,494.0,11.65,75.82,7.39,65.99,8.61,2022-12-31 11:00:00
4.0,560.76,18.85,52.21,5.36,68.32,12.16,2022-12-31 12:00:00
4.0,660.9,27.08,34.33,5.25,70.96,16.72,2022-12-31 13:00:00
4.0,734.33,30.85,21.82,4.17,74.03,18.24,2022-12-31 14:00:00
5.0,774.38,30.16,16.63,3.25,76.89,17.48,2022-12-31 15:00:00
5.0,787.73,26.39,20.21,3.81,80.15,15.45,2022-12-31 16:00:00
5.0,827.79,23.65,24.32,6.32,85.49,13.68,2022-12-31 17:00:00
5.0,854.49,21.59,31.11,9.78,91.64,11.02,2022-12-31 18:00:00
5.0,647.54,11.65,61.51,19.07,82.79,4.75,2022-12-31 19:00:00
4.0,587.46,10.11,42.92,10.13,68.32,3.74,2022-12-31 20:00:00
4.0,540.73,8.83,30.4,5.13,54.53,3.1,2022-12-31 21:00:00
3.0,507.35,7.71,23.96,2.98,45.17,3.1,2022-12-31 22:00:00
3.0,480.65,7.03,20.21,1.94,39.34,3.17,2022-12-31 23:00:00
3.0,473.98,6.85,17.34,1.42,35.89,3.26,2023-01-01 00:00:00
3.0,473.98,7.63,14.66,1.39,33.62,3.23,2023-01-01 01:00:00
3.0,494.0,9.68,11.98,1.8,33.0,3.1,2023-01-01 02:00:00
3.0,514.03,10.02,14.31,3.01,33.7,2.85,2023-01-01 03:00:00
3.0,460.62,7.71,36.12,8.7,36.09,1.73,2023-01-01 04:00:00
3.0,447.27,6.85,50.07,11.21,38.51,1.96,2023-01-01 05:00:00
3.0,453.95,5.83,69.38,12.04,42.66,2.31,2023-01-01 06:00:00
4.0,380.52,2.1,107.29,6.56,51.58,0.11,2023-01-01 07:00:00
4.0,360.49,1.44,113.01,5.6,55.7,0.0,2023-01-01 08:00:00
4.0,357.15,1.44,114.44,5.54,57.34,0.0,2023-01-01 09:00:00
4.0,393.87,5.91,83.68,4.53,60.52,3.17,2023-01-01 10:00:00
4.0,460.62,12.0,57.94,3.7,62.97,7.41,2023-01-01 11:00:00
4.0,514.03,17.99,47.21,3.64,64.84,9.88,2023-01-01 12:00:00
4.0,620.84,25.7,35.05,4.17,67.78,13.68,2023-01-01 13:00:00
4.0,700.95,29.82,23.96,4.11,71.03,16.47,2023-01-01 14:00:00
4.0,727.65,29.13,17.88,3.73,73.74,17.73,2023-01-01 15:00:00
5.0,754.36,27.76,15.91,3.16,76.55,16.97,2023-01-01 16:00:00
5.0,894.55,30.5,10.1,2.65,81.08,15.58,2023-01-01 17:00:00
5.0,1041.41,32.9,7.69,2.68,85.82,13.93,2023-01-01 18:00:00
5.0,734.33,15.94,53.64,8.46,76.9,8.61,2023-01-01 19:00:00
4.0,654.22,11.48,49.35,6.85,72.69,6.84,2023-01-01 20:00:00
4.0,620.84,9.42,38.62,4.59,67.83,4.12,2023-01-01 21:00:00
4.0,600.81,8.48,30.4,3.46,63.76,2.98,2023-01-01 22:00:00
4.0,587.46,7.97,25.03,2.86,61.58,3.29,2023-01-01 23:00:00
4.0,580.79,8.14,21.46,2.77,60.59,4.31,2023-01-02 00:00:00
4.0,587.46,9.68,17.52,3.04,60.85,4.88,2023-01-02 01:00:00
4.0,620.84,13.02,13.77,4.05,61.33,3.74,2023-01-02 02:00:00
4.0,600.81,14.05,17.52,7.51,59.41,2.41,2023-01-02 03:00:00
3.0,473.98,9.51,45.78,13.59,44.17,0.53,2023-01-02 04:00:00
3.0,453.95,8.23,56.51,16.21,41.11,0.4,2023-01-02 05:00:00
3.0,447.27,7.37,70.81,19.31,43.4,0.4,2023-01-02 06:00:00
3.0,420.57,4.07,100.14,15.26,46.07,0.03,2023-01-02 07:00:00
3.0,407.22,3.08,118.73,15.14,47.91,0.0,2023-01-02 08:00:00
4.0,403.88,4.5,133.04,21.93,52.02,0.0,2023-01-02 09:00:00
4.0,473.98,11.14,121.59,21.93,58.29,4.69,2023-01-02 10:00:00
4.0,607.49,22.96,117.3,19.79,64.13,14.57,2023-01-02 11:00:00
4.0,734.33,34.96,105.86,18.12,68.26,24.83,2023-01-02 12:00:00
5.0,1001.36,54.15,78.68,18.6,75.6,33.94,2023-01-02 13:00:00
5.0,1281.74,70.6,52.93,18.36,85.89,40.53,2023-01-02 14:00:00
5.0,1375.2,71.97,35.76,15.97,93.58,43.06,2023-01-02 15:00:00
5.0,1214.98,52.09,32.9,11.44,89.93,28.12,2023-01-02 16:00:00
5.0,881.2,28.79,42.56,8.82,77.94,14.31,2023-01-02 17:00:00
4.0,587.46,14.91,49.35,7.03,65.04,6.97,2023-01-02 18:00:00
4.0,427.25,7.97,60.8,9.3,59.19,3.58,2023-01-02 19:00:00
4.0,433.92,7.71,55.79,8.46,62.23,2.98,2023-01-02 20:00:00
4.0,433.92,7.63,51.5,7.75,64.44,2.6,2023-01-02 21:00:00
4.0,440.6,7.54,46.49,6.74,66.14,2.34,2023-01-02 22:00:00
4.0,440.6,7.63,40.05,5.42,67.13,2.53,2023-01-02 23:00:00
4.0,453.95,8.05,33.97,4.59,68.42,2.98,2023-01-03 00:00:00
4.0,473.98,9.6,27.89,4.23,70.14,3.23,2023-01-03 01:00:00
4.0,514.03,12.51,23.6,4.59,71.42,2.94,2023-01-03 02:00:00
4.0,514.03,13.19,28.97,7.27,71.3,2.37,2023-01-03 03:00:00
4.0,407.22,11.14,54.36,19.55,69.43,0.18,2023-01-03 04:00:00
4.0,390.53,9.85,64.37,22.65,69.23,0.0,2023-01-03 05:00:00
4.0,380.52,7.97,82.97,23.13,70.06,0.0,2023-01-03 06:00:00
4.0,360.49,4.41,110.15,16.93,65.84,0.0,2023-01-03 07:00:00
4.0,357.15,3.04,125.89,14.42,63.31,0.0,2023-01-03 08:00:00
4.0,363.83,3.51,135.9,16.69,65.44,0.0,2023-01-03 09:00:00
4.0,393.87,6.0,120.16,13.35,68.95,2.5,2023-01-03 10:00:00
4.0,453.95,9.77,95.84,8.23,72.43,5.76,2023-01-03 11:00:00
4.0,507.35,14.57,76.53,5.78,74.97,8.11,2023-01-03 12:00:00
5.0,594.14,21.25,58.65,5.3,78.59,11.78,2023-01-03 13:00:00
5.0,687.6,26.05,42.2,5.66,83.81,16.47,2023-01-03 14:00:00
5.0,774.38,28.45,31.47,6.91,90.15,20.27,2023-01-03 15:00:00
5.0,841.14,28.79,28.61,9.06,96.05,19.51,2023-01-03 16:00:00
5.0,827.79,24.33,32.54,8.58,95.51,14.82,2023-01-03 17:00:00
5.0,707.63,17.82,37.55,6.5,85.33,9.37,2023-01-03 18:00:00
4.0,487.33,9.85,56.51,13.23,73.04,4.62,2023-01-03 19:00:00
4.0,467.3,9.68,52.21,12.76,73.5,3.32,2023-01-03 20:00:00
5.0,460.62,9.34,50.07,11.44,75.34,2.79,2023-01-03 21:00:00
5.0,467.3,8.65,47.21,9.18,77.68,2.6,2023-01-03 22:00:00
5.0,473.98,8.05,44.35,6.62,79.99,2.63,2023-01-03 23:00:00
5.0,487.33,7.63,42.2,4.83,82.72,2.72,2023-01-04 00:00:00
5.0,514.03,7.88,41.13,3.7,86.85,2.75,2023-01-04 01:00:00
5.0,554.08,9.51,42.56,3.64,93.31,2.63,2023-01-04 02:00:00
5.0,580.79,10.62,52.93,6.08,99.53,2.28,2023-01-04 03:00:00
5.0,500.68,9.0,85.12,16.45,96.22,0.12,2023-01-04 04:00:00
5.0,473.98,7.54,97.27,17.64,88.08,0.09,2023-01-04 05:00:00
5.0,453.95,5.74,114.44,17.88,82.49,0.22,2023-01-04 06:00:00
5.0,427.25,3.47,131.61,14.31,75.97,0.04,2023-01-04 07:00:00
4.0,417.23,3.08,140.19,14.07,71.76,0.0,2023-01-04 08:00:00
4.0,413.89,3.9,144.48,16.45,70.1,0.0,2023-01-04 09:00:00
4.0,427.25,5.4,137.33,15.02,69.75,1.12,2023-01-04 10:00:00
4.0,460.62,7.54,120.16,10.61,68.99,3.1,2023-01-04 11:00:00
4.0,494.0,10.11,103.0,7.63,65.65,4.75,2023-01-04 12:00:00
4.0,520.71,11.82,92.98,7.21,59.79,5.83,2023-01-04 13:00:00
4.0,514.03,10.62,90.12,6.91,53.51,6.14,2023-01-04 14:00:00
4.0,487.33,8.83,87.98,7.45,50.82,5.89,2023-01-04 15:00:00
4.0,433.92,8.4,87.98,12.76,51.91,4.12,2023-01-04 16:00:00
4.0,423.91,9.34,81.54,13.95,52.62,3.48,2023-01-04 17:00:00
4.0,440.6,9.25,77.96,12.28,54.37,3.07,2023-01-04 18:00:00
4.0,460.62,8.65,73.67,8.82,58.03,2.79,2023-01-04 19:00:00
4.0,480.65,7.88,65.8,5.54,62.33,3.01,2023-01-04 20:00:00
4.0,500.68,7.11,60.08,3.81,66.49,3.8,2023-01-04 21:00:00
4.0,520.71,6.6,56.51,3.34,70.18,4.43,2023-01-04 22:00:00
4.0,527.38,6.25,57.94,3.81,73.81,3.55,2023-01-04 23:00:00
5.0,534.06,6.51,65.09,6.26,75.94,2.72,2023-01-05 00:00:00
5.0,547.41,7.97,73.67,11.8,75.8,2.12,2023-01-05 01:00:00
5.0,560.76,11.14,73.67,16.69,77.49,1.73,2023-01-05 02:00:00
5.0,580.79,15.08,74.39,22.65,81.6,1.47,2023-01-05 03:00:00
5.0,567.44,15.77,84.4,30.52,84.19,0.93,2023-01-05 04:00:00
5.0,560.76,14.22,100.14,32.9,83.21,0.57,2023-01-05 05:00:00
5.0,580.79,13.88,114.44,37.67,85.3,0.31,2023-01-05 06:00:00
5.0,600.81,11.65,131.61,37.19,84.49,0.03,2023-01-05 07:00:00
5.0,614.17,9.51,148.77,35.76,82.04,0.0,2023-01-05 08:00:00
5.0,620.84,9.0,157.36,35.76,80.34,0.0,2023-01-05 09:00:00
5.0,627.52,9.42,157.36,34.33,79.47,0.0,2023-01-05 10:00:00
5.0,640.87,11.65,150.2,35.29,79.69,0.02,2023-01-05 11:00:00
5.0,647.54,13.88,137.33,35.29,80.36,0.3,2023-01-05 12:00:00
5.0,747.68,22.96,97.27,25.03,84.16,5.0,2023-01-05 13:00:00
5.0,907.9,33.59,55.79,13.59,90.32,10.26,2023-01-05 14:00:00
5.0,1014.71,37.36,33.97,8.46,94.89,14.69,2023-01-05 15:00:00
5.0,1094.82,40.1,20.56,6.56,99.7,19.25,2023-01-05 16:00:00
5.0,1148.22,39.41,11.62,4.95,104.13,19.51,2023-01-05 17:00:00
5.0,1121.52,34.96,6.62,3.37,106.65,15.71,2023-01-05 18:00:00
5.0,1054.76,28.45,5.72,2.12,106.68,11.91,2023-01-05 19:00:00
5.0,988.01,22.62,6.35,1.52,105.87,9.63,2023-01-05 20:00:00
5.0,934.6,17.48,9.83,1.52,104.06,7.92,2023-01-05 21:00:00
5.0,867.84,13.02,15.02,1.82,100.64,9.37,2023-01-05 22:00:00
5.0,841.14,12.51,11.09,1.7,99.52,15.71,2023-01-05 23:00:00
5.0,854.49,13.71,8.23,1.97,100.85,22.55,2023-01-06 00:00:00
5.0,921.25,17.31,4.65,2.53,103.16,27.61,2023-01-06 01:00:00
5.0,1001.36,18.68,0.65,2.95,104.23,26.6,2023-01-06 02:00:00
5.0,1028.06,13.88,1.92,2.26,102.67,13.68,2023-01-06 03:00:00
5.0,720.98,8.14,65.8,18.84,104.6,1.35,2023-01-06 04:00:00
5.0,687.6,7.8,89.41,28.37,113.6,0.0,2023-01-06 05:00:00
5.0,667.57,7.8,113.01,35.76,119.33,0.0,2023-01-06 06:00:00
5.0,607.49,4.88,131.61,31.47,108.98,0.0,2023-01-06 07:00:00
5.0,567.44,3.43,134.47,26.7,95.25,0.0,2023-01-06 08:00:00
5.0,567.44,5.4,138.76,38.62,94.35,0.0,2023-01-06 09:00:00
5.0,580.79,7.37,121.59,30.99,92.81,0.79,2023-01-06 10:00:00
5.0,627.52,11.65,94.41,18.12,87.95,3.89,2023-01-06 11:00:00
5.0,694.27,18.51,69.38,12.4,83.39,6.52,2023-01-06 12:00:00
5.0,781.06,23.99,52.21,10.61,79.59,8.49,2023-01-06 13:00:00
5.0,761.03,18.85,44.35,6.91,75.1,8.74,2023-01-06 14:00:00
4.0,680.92,12.0,42.2,3.37,72.7,8.61,2023-01-06 15:00:00
5.0,687.6,12.0,32.19,2.03,75.06,10.13,2023-01-06 16:00:00
5.0,747.68,15.25,20.21,1.89,79.72,12.03,2023-01-06 17:00:00
5.0,827.79,19.36,12.7,1.97,83.18,13.81,2023-01-06 18:00:00
5.0,881.2,22.28,9.92,2.26,85.53,14.82,2023-01-06 19:00:00
5.0,907.9,21.25,11.98,3.1,94.66,10.51,2023-01-06 20:00:00
5.0,921.25,17.82,16.99,3.4,115.48,5.76,2023-01-06 21:00:00
5.0,921.25,14.05,26.46,4.59,143.13,4.75,2023-01-06 22:00:00
5.0,907.9,11.48,25.03,3.22,158.74,5.76,2023-01-06 23:00:00
5.0,894.55,10.62,22.17,2.59,169.04,8.61,2023-01-07 00:00:00
5.0,894.55,12.34,19.49,2.47,175.38,10.64,2023-01-07 01:00:00
5.0,947.95,16.28,12.87,2.18,179.27,7.47,2023-01-07 02:00:00
5.0,988.01,17.65,15.2,2.62,182.64,4.81,2023-01-07 03:00:00
5.0,674.25,15.42,81.54,34.81,169.49,0.46,2023-01-07 04:00:00
5.0,634.19,19.19,94.41,52.93,165.57,0.0,2023-01-07 05:00:00
5.0,620.84,19.02,111.58,63.9,168.56,0.0,2023-01-07 06:00:00
5.0,607.49,10.97,135.9,48.64,163.92,0.0,2023-01-07 07:00:00
5.0,600.81,3.73,150.2,25.99,147.83,0.0,2023-01-07 08:00:00
5.0,580.79,1.95,141.62,14.19,129.99,0.0,2023-01-07 09:00:00
5.0,567.44,1.71,125.89,7.33,119.4,0.24,2023-01-07 10:00:00
5.0,547.41,2.42,108.72,4.65,113.44,1.44,2023-01-07 11:00:00
5.0,507.35,3.56,97.27,3.99,100.43,2.6,2023-01-07 12:00:00
5.0,447.27,4.16,90.12,3.99,81.33,3.42,2023-01-07 13:00:00
4.0,393.87,4.03,85.83,4.29,65.59,4.18,2023-01-07 14:00:00
4.0,363.83,3.77,82.97,4.35,56.57,4.75,2023-01-07 15:00:00
4.0,357.15,3.51,82.25,4.23,55.01,5.13,2023-01-07 16:00:00
4.0,360.49,3.47,81.54,4.59,55.75,5.45,2023-01-07 17:00:00
4.0,363.83,3.43,81.54,5.78,57.72,5.57,2023-01-07 18:00:00
4.0,363.83,3.17,82.97,7.45,61.25,5.76,2023-01-07 19:00:00
4.0,360.49,2.78,85.12,8.82,65.17,6.02,2023-01-07 20:00:00
4.0,357.15,2.48,87.98,9.42,66.65,6.27,2023-01-07 21:00:00
4.0,353.81,2.48,85.83,8.82,66.32,6.9,2023-01-07 22:00:00
4.0,357.15,2.74,80.11,7.51,66.52,7.98,2023-01-07 23:00:00
4.0,363.83,3.38,74.39,6.44,66.49,8.87,2023-01-08 00:00:00
4.0,377.18,4.88,67.95,6.08,65.07,9.12,2023-01-08 01:00:00
4.0,403.88,7.28,60.8,6.38,62.87,8.74,2023-01-08 02:00:00
4.0,410.56,7.28,59.37,7.27,59.93,7.92,2023-01-08 03:00:00
4.0,373.84,4.28,75.1,10.13,54.55,5.89,2023-01-08 04:00:00
4.0,370.5,3.43,87.98,11.09,51.97,5.26,2023-01-08 05:00:00
4.0,353.81,2.87,104.43,13.95,50.52,5.0,2023-01-08 06:00:00
3.0,283.72,2.87,133.04,24.8,39.02,2.91,2023-01-08 07:00:00
4.0,267.03,2.68,141.62,25.03,35.69,2.18,2023-01-08 08:00:00
4.0,263.69,3.26,144.48,28.13,35.78,2.01,2023-01-08 09:00:00
3.0,320.43,7.03,110.15,22.65,37.98,5.07,2023-01-08 10:00:00
3.0,440.6,13.37,75.82,15.02,41.52,8.49,2023-01-08 11:00:00
3.0,567.44,23.65,52.21,11.21,44.86,11.65,2023-01-08 12:00:00
3.0,747.68,34.96,30.4,9.42,48.47,14.44,2023-01-08 13:00:00
4.0,787.73,31.87,18.6,6.97,51.56,14.31,2023-01-08 14:00:00
4.0,667.57,21.76,18.24,5.07,52.71,13.17,2023-01-08 15:00:00
3.0,473.98,10.62,49.35,5.72,48.72,11.02,2023-01-08 16:00:00
3.0,467.3,9.51,50.07,5.36,48.84,10.89,2023-01-08 17:00:00
3.0,507.35,10.28,46.49,4.83,49.78,11.4,2023-01-08 18:00:00
4.0,540.73,11.31,41.48,4.11,50.73,12.41,2023-01-08 19:00:00
4.0,600.81,13.88,32.54,3.49,52.65,14.06,2023-01-08 20:00:00
4.0,667.57,17.14,23.6,3.04,55.64,14.95,2023-01-08 21:00:00
4.0,687.6,17.31,21.1,2.65,57.56,12.79,2023-01-08 22:00:00
4.0,674.25,15.42,20.03,2.29,61.1,10.13,2023-01-08 23:00:00
4.0,687.6,14.39,17.52,2.03,67.29,8.74,2023-01-09 00:00:00
4.0,714.3,14.91,13.95,2.06,74.55,7.66,2023-01-09 01:00:00
5.0,767.71,17.65,11.62,2.56,80.15,7.03,2023-01-09 02:00:00
5.0,761.03,15.42,22.35,3.87,82.97,7.03,2023-01-09 03:00:00
5.0,567.44,8.91,70.81,12.76,82.04,4.56,2023-01-09 04:00:00
5.0,520.71,7.71,95.84,17.4,79.65,4.37,2023-01-09 05:00:00
5.0,514.03,6.68,124.45,20.98,85.65,4.31,2023-01-09 06:00:00
5.0,410.56,4.24,154.5,29.33,83.93,0.92,2023-01-09 07:00:00
5.0,377.18,2.55,165.94,26.7,80.0,0.45,2023-01-09 08:00:00
5.0,367.16,4.28,174.52,37.67,79.22,0.24,2023-01-09 09:00:00
5.0,423.91,10.02,157.36,37.67,84.06,5.32,2023-01-09 10:00:00
5.0,534.06,18.85,151.63,30.99,90.08,14.82,2023-01-09 11:00:00
5.0,647.54,29.82,137.33,25.99,97.73,23.56,2023-01-09 12:00:00
5.0,781.06,38.73,108.72,23.37,105.79,31.66,2023-01-09 13:00:00
5.0,854.49,38.73,73.67,18.12,110.16,35.46,2023-01-09 14:00:00
5.0,854.49,30.5,43.27,10.73,110.98,29.64,2023-01-09 15:00:00
5.0,767.71,18.68,43.27,6.85,104.84,16.09,2023-01-09 16:00:00
5.0,707.63,13.54,47.21,5.72,97.17,12.41,2023-01-09 17:00:00
5.0,667.57,11.48,41.48,4.47,88.42,11.78,2023-01-09 18:00:00
5.0,620.84,9.68,36.48,3.31,80.17,11.53,2023-01-09 19:00:00
5.0,594.14,8.57,30.4,2.24,76.35,11.78,2023-01-09 20:00:00
5.0,580.79,7.54,24.68,1.53,75.37,11.65,2023-01-09 21:00:00
4.0,567.44,7.28,19.67,1.21,75.0,11.53,2023-01-09 22:00:00
5.0,560.76,7.97,14.13,1.04,75.19,11.91,2023-01-09 23:00:00
5.0,574.11,9.51,8.94,1.0,75.2,12.03,2023-01-10 00:00:00
5.0,640.87,12.68,3.49,1.19,77.39,11.91,2023-01-10 01:00:00
5.0,754.36,14.05,0.56,1.61,79.34,12.41,2023-01-10 02:00:00
5.0,814.44,13.02,5.23,1.97,79.17,12.03,2023-01-10 03:00:00
5.0,640.87,9.68,52.21,6.5,75.1,11.15,2023-01-10 04:00:00
5.0,667.57,7.97,87.26,7.99,79.33,10.77,2023-01-10 05:00:00
5.0,694.27,6.34,125.89,11.8,89.24,10.26,2023-01-10 06:00:00
