aqi,CO,no2,o3,so2,pm2_5,nh3,dt
4.0,360.49,6.17,110.15,9.3,47.19,5.32,2022-11-29 11:00:00
5.0,417.23,10.11,104.43,9.89,53.38,6.65,2022-11-29 12:00:00
5.0,507.35,14.57,91.55,10.13,60.39,8.87,2022-11-29 13:00:00
5.0,594.14,17.31,75.1,9.78,67.28,11.15,2022-11-29 14:00:00
5.0,667.57,18.34,62.23,8.94,73.27,12.67,2022-11-29 15:00:00
5.0,694.27,17.48,52.93,7.87,76.87,13.43,2022-11-29 16:00:00
5.0,687.6,15.77,46.49,6.68,78.38,13.68,2022-11-29 17:00:00
5.0,667.57,14.39,41.84,5.54,78.83,13.55,2022-11-29 18:00:00
5.0,647.54,14.05,36.48,3.99,79.64,13.05,2022-11-29 19:00:00
5.0,634.19,13.19,30.76,2.95,81.88,12.92,2022-11-29 20:00:00
5.0,620.84,11.82,28.61,2.62,85.32,13.05,2022-11-29 21:00:00
5.0,614.17,11.48,29.33,3.55,89.0,17.48,2022-11-29 22:00:00
5.0,614.17,12.0,32.54,5.42,94.22,25.08,2022-11-29 23:00:00
5.0,620.84,13.02,34.33,7.09,100.51,31.16,2022-11-30 00:00:00
5.0,660.9,15.94,32.9,9.3,107.16,35.46,2022-11-30 01:00:00
5.0,781.06,25.02,24.68,12.76,115.98,40.53,2022-11-30 02:00:00
5.0,934.6,29.82,25.03,16.21,125.63,41.54,2022-11-30 03:00:00
5.0,534.06,9.42,101.57,36.24,111.51,4.5,2022-11-30 04:00:00
5.0,534.06,5.74,120.16,44.35,110.38,2.47,2022-11-30 05:00:00
5.0,520.71,3.86,140.19,47.21,124.87,0.72,2022-11-30 06:00:00
5.0,390.53,1.78,157.36,31.47,107.18,0.0,2022-11-30 07:00:00
5.0,350.48,1.39,151.63,23.84,94.86,0.0,2022-11-30 08:00:00
5.0,347.14,1.46,151.63,21.93,94.76,0.0,2022-11-30 09:00:00
5.0,367.16,2.74,147.34,20.27,99.99,0.03,2022-11-30 10:00:00
5.0,407.22,5.06,138.76,18.6,104.95,1.28,2022-11-30 11:00:00
5.0,440.6,7.37,128.75,17.4,106.44,2.72,2022-11-30 12:00:00
5.0,487.33,9.77,117.3,15.97,107.7,4.75,2022-11-30 13:00:00
5.0,547.41,11.65,104.43,14.19,109.78,7.03,2022-11-30 14:00:00
5.0,594.14,12.0,95.84,12.4,111.65,8.61,2022-11-30 15:00:00
5.0,627.52,11.82,84.4,10.49,113.86,9.63,2022-11-30 16:00:00
5.0,654.22,12.0,70.81,8.82,117.29,10.89,2022-11-30 17:00:00
5.0,674.25,12.34,59.37,7.09,121.58,12.03,2022-11-30 18:00:00
5.0,694.27,13.54,46.49,5.9,125.58,15.71,2022-11-30 19:00:00
5.0,714.3,14.74,39.7,6.26,130.88,23.05,2022-11-30 20:00:00
5.0,714.3,15.08,37.19,6.74,135.55,29.89,2022-11-30 21:00:00
5.0,727.65,15.77,35.76,7.15,138.38,38.0,2022-11-30 22:00:00
5.0,747.68,16.62,33.26,7.45,140.78,46.61,2022-11-30 23:00:00
5.0,761.03,17.14,30.04,7.33,142.88,51.17,2022-12-01 00:00:00
5.0,787.73,17.82,22.35,4.83,144.68,31.41,2022-12-01 01:00:00
5.0,894.55,22.28,9.83,3.99,147.51,21.53,2022-12-01 02:00:00
5.0,1054.76,21.42,9.03,4.59,151.58,18.75,2022-12-01 03:00:00
5.0,654.22,10.2,89.41,19.31,137.77,7.09,2022-12-01 04:00:00
5.0,620.84,7.28,115.87,24.32,139.32,4.75,2022-12-01 05:00:00
5.0,594.14,4.88,143.05,30.28,153.71,2.85,2022-12-01 06:00:00
5.0,433.92,2.25,148.77,33.86,133.04,0.0,2022-12-01 07:00:00
5.0,390.53,1.74,143.05,26.46,118.15,0.0,2022-12-01 08:00:00
5.0,380.52,1.82,141.62,23.84,115.2,0.0,2022-12-01 09:00:00
5.0,397.21,3.43,134.47,21.93,118.41,0.0,2022-12-01 10:00:00
5.0,440.6,6.17,121.59,20.5,124.52,0.75,2022-12-01 11:00:00
5.0,480.65,8.91,110.15,19.79,129.86,2.47,2022-12-01 12:00:00
5.0,527.38,10.37,103.0,20.27,138.03,4.12,2022-12-01 13:00:00
5.0,567.44,10.28,104.43,20.5,145.33,5.32,2022-12-01 14:00:00
5.0,574.11,9.0,107.29,19.07,144.01,5.38,2022-12-01 15:00:00
5.0,567.44,7.54,110.15,16.69,138.7,4.81,2022-12-01 16:00:00
5.0,560.76,6.85,108.72,14.66,134.03,4.69,2022-12-01 17:00:00
5.0,554.08,6.51,105.86,12.87,131.84,4.94,2022-12-01 18:00:00
5.0,574.11,7.37,87.98,9.06,133.59,6.52,2022-12-01 19:00:00
5.0,600.81,8.14,67.23,5.72,137.22,8.23,2022-12-01 20:00:00
5.0,614.17,8.05,52.93,4.05,138.45,8.87,2022-12-01 21:00:00
5.0,627.52,8.31,41.13,2.83,140.69,9.37,2022-12-01 22:00:00
5.0,660.9,9.25,29.68,2.12,143.72,10.26,2022-12-01 23:00:00
5.0,694.27,10.71,21.46,2.12,146.88,12.03,2022-12-02 00:00:00
5.0,754.36,13.88,14.84,2.86,150.0,14.31,2022-12-02 01:00:00
5.0,894.55,19.54,5.36,3.7,155.56,13.93,2022-12-02 02:00:00
5.0,1068.12,18.68,5.19,4.17,161.67,13.68,2022-12-02 03:00:00
5.0,594.14,8.23,97.27,14.66,135.24,3.8,2022-12-02 04:00:00
5.0,567.44,5.83,114.44,17.4,137.35,3.2,2022-12-02 05:00:00
5.0,567.44,4.71,124.45,21.7,144.88,2.66,2022-12-02 06:00:00
5.0,473.98,2.74,131.61,35.29,133.32,0.1,2022-12-02 07:00:00
5.0,433.92,2.23,128.75,31.47,122.94,0.0,2022-12-02 08:00:00
5.0,433.92,2.33,128.75,30.28,120.7,0.0,2022-12-02 09:00:00
5.0,440.6,3.68,123.02,29.56,122.74,0.0,2022-12-02 10:00:00
5.0,467.3,5.91,114.44,28.37,127.47,0.63,2022-12-02 11:00:00
5.0,494.0,7.97,105.86,27.18,131.32,1.99,2022-12-02 12:00:00
5.0,540.73,10.8,94.41,25.27,137.78,4.43,2022-12-02 13:00:00
5.0,607.49,12.85,83.68,22.17,144.25,7.22,2022-12-02 14:00:00
5.0,640.87,12.68,79.39,19.31,146.41,8.36,2022-12-02 15:00:00
5.0,654.22,11.31,78.68,16.45,144.26,8.11,2022-12-02 16:00:00
5.0,654.22,10.11,77.96,14.42,141.84,7.92,2022-12-02 17:00:00
5.0,647.54,9.51,73.67,12.52,142.1,7.92,2022-12-02 18:00:00
5.0,627.52,8.65,67.95,10.49,144.55,7.98,2022-12-02 19:00:00
5.0,607.49,7.45,65.09,8.7,147.27,8.11,2022-12-02 20:00:00
5.0,600.81,6.51,62.94,7.09,148.38,7.54,2022-12-02 21:00:00
5.0,594.14,5.91,57.94,5.01,148.03,6.14,2022-12-02 22:00:00
5.0,594.14,5.65,50.07,3.07,145.55,4.43,2022-12-02 23:00:00
5.0,600.81,5.74,42.92,1.94,143.09,3.32,2022-12-03 00:00:00
5.0,614.17,6.51,36.12,1.62,139.78,3.01,2022-12-03 01:00:00
5.0,667.57,8.91,28.97,1.94,138.36,3.77,2022-12-03 02:00:00
5.0,714.3,10.2,27.18,2.32,138.41,4.88,2022-12-03 03:00:00
5.0,687.6,3.81,88.69,5.36,132.12,1.71,2022-12-03 04:00:00
5.0,680.92,2.4,105.86,5.66,131.78,1.22,2022-12-03 05:00:00
5.0,674.25,1.91,114.44,5.48,132.26,1.17,2022-12-03 06:00:00
5.0,594.14,1.3,118.73,5.78,123.8,0.15,2022-12-03 07:00:00
5.0,514.03,1.14,114.44,5.3,110.26,0.0,2022-12-03 08:00:00
5.0,487.33,1.22,111.58,4.95,104.0,0.0,2022-12-03 09:00:00
5.0,473.98,1.91,107.29,5.01,104.12,0.4,2022-12-03 10:00:00
5.0,480.65,3.21,105.86,6.32,109.01,1.28,2022-12-03 11:00:00
5.0,487.33,4.5,111.58,10.37,117.59,1.66,2022-12-03 12:00:00
5.0,514.03,6.08,118.73,15.74,129.32,2.56,2022-12-03 13:00:00
5.0,540.73,7.11,117.3,19.31,138.42,3.83,2022-12-03 14:00:00
5.0,554.08,7.28,114.44,20.03,144.85,4.5,2022-12-03 15:00:00
5.0,554.08,7.11,103.0,17.88,146.91,5.26,2022-12-03 16:00:00
5.0,547.41,6.94,90.12,14.31,146.82,6.08,2022-12-03 17:00:00
5.0,540.73,6.68,79.39,11.21,146.4,6.65,2022-12-03 18:00:00
5.0,527.38,6.08,73.67,9.06,144.66,6.9,2022-12-03 19:00:00
5.0,507.35,5.27,72.24,7.75,142.93,6.9,2022-12-03 20:00:00
5.0,500.68,4.76,72.24,8.11,140.52,6.78,2022-12-03 21:00:00
5.0,500.68,4.71,69.38,10.25,138.83,6.84,2022-12-03 22:00:00
5.0,514.03,5.01,63.66,12.52,139.14,6.97,2022-12-03 23:00:00
5.0,520.71,5.44,57.22,13.95,139.99,6.52,2022-12-04 00:00:00
5.0,540.73,6.34,50.07,14.19,139.8,6.02,2022-12-04 01:00:00
5.0,574.11,8.31,42.92,13.23,140.04,6.02,2022-12-04 02:00:00
5.0,600.81,9.68,41.13,12.87,139.65,5.89,2022-12-04 03:00:00
5.0,500.68,5.14,79.39,30.28,134.89,0.89,2022-12-04 04:00:00
5.0,480.65,3.94,98.71,35.29,140.21,0.0,2022-12-04 05:00:00
5.0,480.65,3.04,121.59,37.19,151.01,0.0,2022-12-04 06:00:00
5.0,440.6,1.84,138.76,30.52,143.13,0.0,2022-12-04 07:00:00
5.0,407.22,1.36,140.19,21.7,130.16,0.0,2022-12-04 08:00:00
5.0,393.87,1.3,138.76,17.88,123.75,0.0,2022-12-04 09:00:00
5.0,397.21,2.14,135.9,16.69,124.59,0.0,2022-12-04 10:00:00
5.0,417.23,3.68,130.18,16.45,130.95,0.0,2022-12-04 11:00:00
5.0,440.6,5.23,127.32,16.69,135.45,0.09,2022-12-04 12:00:00
5.0,460.62,5.91,127.32,16.93,136.89,1.28,2022-12-04 13:00:00
5.0,473.98,6.0,123.02,16.45,135.44,2.91,2022-12-04 14:00:00
5.0,473.98,6.0,113.01,14.54,132.15,4.69,2022-12-04 15:00:00
5.0,480.65,6.08,100.14,12.16,128.82,6.27,2022-12-04 16:00:00
5.0,487.33,6.34,90.84,10.25,125.46,7.16,2022-12-04 17:00:00
5.0,473.98,6.08,86.55,8.94,122.58,7.16,2022-12-04 18:00:00
5.0,453.95,5.48,84.4,8.34,119.03,6.84,2022-12-04 19:00:00
5.0,447.27,5.1,78.68,8.82,117.45,6.97,2022-12-04 20:00:00
5.0,440.6,4.63,75.1,10.97,116.96,6.9,2022-12-04 21:00:00
5.0,447.27,4.76,66.52,11.09,117.45,7.73,2022-12-04 22:00:00
5.0,473.98,5.4,55.07,8.82,118.1,8.99,2022-12-04 23:00:00
5.0,500.68,6.34,45.42,7.33,119.66,8.99,2022-12-05 00:00:00
5.0,540.73,8.48,36.84,7.27,121.73,8.87,2022-12-05 01:00:00
5.0,627.52,13.02,27.18,8.94,125.11,10.01,2022-12-05 02:00:00
5.0,700.95,14.91,26.46,11.92,129.42,10.13,2022-12-05 03:00:00
5.0,520.71,7.28,81.54,30.99,124.41,3.48,2022-12-05 04:00:00
5.0,500.68,5.06,104.43,28.61,125.36,3.17,2022-12-05 05:00:00
5.0,494.0,3.47,121.59,25.51,131.21,2.82,2022-12-05 06:00:00
5.0,393.87,1.52,134.47,14.42,110.86,0.33,2022-12-05 07:00:00
5.0,353.81,1.16,133.04,10.01,96.53,0.0,2022-12-05 08:00:00
5.0,340.46,1.18,130.18,8.7,89.72,0.0,2022-12-05 09:00:00
5.0,363.83,2.7,123.02,8.46,91.12,1.31,2022-12-05 10:00:00
5.0,423.91,6.08,114.44,8.94,99.94,3.51,2022-12-05 11:00:00
5.0,487.33,10.2,105.86,9.66,110.81,5.13,2022-12-05 12:00:00
5.0,554.08,13.02,98.71,10.25,122.51,6.9,2022-12-05 13:00:00
5.0,634.19,14.39,87.98,10.37,134.48,9.12,2022-12-05 14:00:00
5.0,700.95,14.74,77.96,9.89,143.84,11.02,2022-12-05 15:00:00
5.0,741.0,14.05,69.38,8.94,151.34,12.16,2022-12-05 16:00:00
5.0,747.68,12.85,64.37,8.11,154.3,12.29,2022-12-05 17:00:00
5.0,714.3,11.48,62.94,7.15,153.43,11.4,2022-12-05 18:00:00
5.0,654.22,9.68,62.94,6.26,149.09,10.26,2022-12-05 19:00:00
5.0,614.17,8.14,62.23,6.32,145.1,9.75,2022-12-05 20:00:00
5.0,587.46,6.94,61.51,7.57,142.24,9.75,2022-12-05 21:00:00
5.0,580.79,6.85,56.51,8.46,140.6,10.26,2022-12-05 22:00:00
5.0,600.81,7.45,46.49,7.87,141.35,10.77,2022-12-05 23:00:00
5.0,634.19,8.65,37.19,7.09,142.84,10.01,2022-12-06 00:00:00
5.0,687.6,11.48,27.89,7.51,144.79,9.75,2022-12-06 01:00:00
5.0,814.44,17.65,15.38,8.7,150.31,11.53,2022-12-06 02:00:00
5.0,921.25,18.51,15.2,11.68,155.36,11.27,2022-12-06 03:00:00
5.0,654.22,8.74,78.68,36.72,151.1,3.17,2022-12-06 04:00:00
5.0,620.84,5.83,111.58,33.86,156.02,2.63,2022-12-06 05:00:00
5.0,594.14,3.81,137.33,30.52,161.36,2.34,2022-12-06 06:00:00
5.0,440.6,1.69,140.19,18.84,113.78,0.24,2022-12-06 07:00:00
5.0,367.16,1.23,128.75,12.28,85.19,0.21,2022-12-06 08:00:00
5.0,347.14,1.21,124.45,10.37,78.11,0.42,2022-12-06 09:00:00
5.0,377.18,3.13,117.3,10.49,82.02,1.98,2022-12-06 10:00:00
5.0,447.27,6.94,107.29,11.56,92.75,4.18,2022-12-06 11:00:00
5.0,520.71,11.65,101.57,12.87,103.12,5.76,2022-12-06 12:00:00
5.0,607.49,15.42,92.98,13.35,112.3,7.79,2022-12-06 13:00:00
5.0,687.6,17.48,81.54,12.64,120.05,10.13,2022-12-06 14:00:00
5.0,761.03,18.16,69.38,10.97,124.97,11.91,2022-12-06 15:00:00
5.0,814.44,17.99,56.51,9.06,128.28,13.3,2022-12-06 16:00:00
5.0,821.11,16.62,48.64,7.87,129.1,13.81,2022-12-06 17:00:00
5.0,774.38,14.39,47.92,7.27,127.33,13.17,2022-12-06 18:00:00
5.0,700.95,11.14,55.07,7.99,124.25,11.4,2022-12-06 19:00:00
5.0,660.9,9.25,56.51,8.94,124.79,10.39,2022-12-06 20:00:00
5.0,640.87,8.05,55.79,10.01,126.51,9.88,2022-12-06 21:00:00
5.0,640.87,7.63,53.64,10.61,131.61,8.99,2022-12-06 22:00:00
5.0,634.19,7.28,51.5,12.28,137.74,6.84,2022-12-06 23:00:00
5.0,607.49,7.11,50.07,19.07,142.05,4.18,2022-12-07 00:00:00
5.0,560.76,7.45,50.07,29.33,136.78,2.75,2022-12-07 01:00:00
5.0,554.08,9.25,47.21,25.27,123.76,3.99,2022-12-07 02:00:00
5.0,540.73,9.51,50.78,21.7,109.34,4.81,2022-12-07 03:00:00
5.0,500.68,9.08,59.37,20.27,92.57,4.88,2022-12-07 04:00:00
5.0,473.98,7.54,72.96,18.36,84.95,5.26,2022-12-07 05:00:00
5.0,440.6,5.74,95.84,16.93,81.5,5.83,2022-12-07 06:00:00
5.0,333.79,2.57,118.73,12.99,59.52,2.72,2022-12-07 07:00:00
5.0,307.08,1.59,124.45,10.13,52.71,1.85,2022-12-07 08:00:00
5.0,300.41,1.39,124.45,8.7,51.92,1.68,2022-12-07 09:00:00
5.0,310.42,2.03,120.16,7.33,52.12,2.25,2022-12-07 10:00:00
5.0,333.79,3.38,113.01,6.14,53.52,3.42,2022-12-07 11:00:00
5.0,353.81,5.01,105.86,5.01,54.54,4.43,2022-12-07 12:00:00
5.0,380.52,6.08,98.71,4.29,56.26,5.64,2022-12-07 13:00:00
5.0,400.54,6.43,92.98,4.11,58.1,6.9,2022-12-07 14:00:00
5.0,413.89,6.25,89.41,4.35,59.01,7.85,2022-12-07 15:00:00
5.0,423.91,6.08,86.55,4.89,60.34,8.49,2022-12-07 16:00:00
5.0,447.27,6.68,82.97,5.54,62.68,9.12,2022-12-07 17:00:00
5.0,467.3,7.37,79.39,5.48,65.29,9.12,2022-12-07 18:00:00
5.0,460.62,7.2,75.82,4.47,66.65,8.36,2022-12-07 19:00:00
5.0,460.62,6.6,70.81,3.81,67.71,7.09,2022-12-07 20:00:00
5.0,453.95,6.43,63.66,4.05,70.9,5.83,2022-12-07 21:00:00
5.0,453.95,6.6,55.79,4.71,75.03,4.75,2022-12-07 22:00:00
5.0,447.27,6.94,49.35,5.66,79.23,4.24,2022-12-07 23:00:00
5.0,440.6,7.63,45.06,6.5,81.27,4.18,2022-12-08 00:00:00
5.0,433.92,8.91,42.56,6.62,77.45,5.07,2022-12-08 01:00:00
5.0,447.27,10.88,41.84,6.2,68.74,7.09,2022-12-08 02:00:00
5.0,453.95,10.71,45.78,5.9,58.26,8.36,2022-12-08 03:00:00
4.0,403.88,7.37,59.37,7.27,48.38,7.35,2022-12-08 04:00:00
4.0,393.87,5.91,72.24,8.94,47.8,6.52,2022-12-08 05:00:00
5.0,387.19,4.63,94.41,10.97,55.55,5.83,2022-12-08 06:00:00
5.0,323.77,2.23,124.45,8.7,56.7,2.25,2022-12-08 07:00:00
5.0,303.75,1.59,131.61,7.21,53.69,0.92,2022-12-08 08:00:00
5.0,313.76,1.65,135.9,7.87,57.09,0.53,2022-12-08 09:00:00
5.0,337.12,2.63,140.19,9.66,65.76,1.04,2022-12-08 10:00:00
5.0,367.16,4.54,141.62,11.68,73.87,2.47,2022-12-08 11:00:00
5.0,380.52,6.85,137.33,13.71,74.78,3.7,2022-12-08 12:00:00
5.0,377.18,7.97,130.18,16.93,70.06,4.81,2022-12-08 13:00:00
5.0,370.5,7.88,123.02,19.55,64.68,5.76,2022-12-08 14:00:00
5.0,367.16,7.28,114.44,17.64,61.31,6.59,2022-12-08 15:00:00
5.0,377.18,6.94,103.0,12.76,59.2,7.66,2022-12-08 16:00:00
5.0,400.54,7.45,89.41,8.94,57.42,8.74,2022-12-08 17:00:00
5.0,407.22,7.97,78.68,6.44,54.94,9.25,2022-12-08 18:00:00
5.0,400.54,7.8,70.81,4.77,52.34,9.25,2022-12-08 19:00:00
5.0,390.53,7.28,65.8,4.29,51.22,9.12,2022-12-08 20:00:00
5.0,380.52,7.11,62.23,4.95,52.42,8.49,2022-12-08 21:00:00
5.0,377.18,7.28,58.65,6.32,56.77,7.73,2022-12-08 22:00:00
5.0,377.18,7.63,55.79,7.51,63.08,6.97,2022-12-08 23:00:00
5.0,387.19,8.23,53.64,8.23,70.29,6.21,2022-12-09 00:00:00
4.0,500.68,4.8,36.84,3.7,40.05,1.39,2022-12-11 01:00:00
4.0,507.35,6.08,33.97,4.53,36.65,1.57,2022-12-11 02:00:00
4.0,514.03,7.2,33.62,5.42,35.52,1.85,2022-12-11 03:00:00
4.0,507.35,6.17,40.77,5.6,30.37,1.93,2022-12-11 04:00:00
3.0,494.0,4.93,47.21,5.42,22.59,1.84,2022-12-11 05:00:00
2.0,480.65,3.34,53.64,4.41,16.75,1.6,2022-12-11 06:00:00
2.0,427.25,1.84,60.08,2.32,10.01,1.08,2022-12-11 07:00:00
1.0,413.89,1.48,64.37,1.62,8.02,1.01,2022-12-11 08:00:00
1.0,410.56,1.48,66.52,1.59,8.39,1.12,2022-12-11 09:00:00
2.0,427.25,2.14,65.09,1.97,10.1,1.52,2022-12-11 10:00:00
2.0,447.27,2.96,60.8,2.03,11.89,1.71,2022-12-11 11:00:00
2.0,447.27,3.47,57.22,1.59,11.43,1.23,2022-12-11 12:00:00
2.0,433.92,3.77,52.93,1.31,10.54,1.0,2022-12-11 13:00:00
2.0,433.92,4.03,46.49,1.22,10.15,1.06,2022-12-11 14:00:00
1.0,433.92,4.24,40.05,1.15,9.62,1.23,2022-12-11 15:00:00
1.0,427.25,4.37,34.69,1.18,9.23,1.44,2022-12-11 16:00:00
1.0,423.91,4.41,30.4,1.27,8.79,1.49,2022-12-11 17:00:00
1.0,417.23,4.5,27.54,1.31,8.29,1.44,2022-12-11 18:00:00
1.0,410.56,4.28,26.82,1.34,7.97,1.41,2022-12-11 19:00:00
1.0,407.22,3.98,26.82,1.51,8.05,1.5,2022-12-11 20:00:00
1.0,400.54,3.73,27.18,1.56,8.17,1.55,2022-12-11 21:00:00
1.0,397.21,3.51,26.82,1.59,8.32,1.55,2022-12-11 22:00:00
1.0,397.21,3.47,25.75,1.61,8.41,1.55,2022-12-11 23:00:00
1.0,397.21,3.6,23.96,1.58,8.12,1.57,2022-12-12 00:00:00
1.0,403.88,4.03,21.28,1.61,7.61,1.6,2022-12-12 01:00:00
1.0,413.89,4.8,18.06,1.73,7.2,1.73,2022-12-12 02:00:00
1.0,413.89,4.58,17.88,1.79,6.81,1.9,2022-12-12 03:00:00
1.0,377.18,3.34,23.96,1.55,5.62,1.8,2022-12-12 04:00:00
1.0,347.14,2.57,31.11,1.39,4.46,1.77,2022-12-12 05:00:00
1.0,323.77,1.97,38.98,1.25,3.4,1.57,2022-12-12 06:00:00
1.0,303.75,1.24,52.21,0.87,2.13,1.06,2022-12-12 07:00:00
1.0,297.07,1.05,56.51,0.78,2.04,1.04,2022-12-12 08:00:00
1.0,303.75,1.08,57.22,0.83,2.9,1.17,2022-12-12 09:00:00
1.0,317.1,1.65,55.79,1.12,4.63,1.73,2022-12-12 10:00:00
1.0,337.12,2.78,53.64,1.39,6.45,2.56,2022-12-12 11:00:00
1.0,357.15,4.28,50.78,1.49,7.53,3.36,2022-12-12 12:00:00
1.0,380.52,5.36,47.92,1.62,8.67,4.31,2022-12-12 13:00:00
2.0,400.54,5.57,46.49,1.74,10.21,5.0,2022-12-12 14:00:00
2.0,417.23,5.65,43.63,1.76,11.61,5.19,2022-12-12 15:00:00
2.0,427.25,5.83,40.05,1.68,12.18,5.0,2022-12-12 16:00:00
2.0,427.25,5.91,38.98,1.97,12.0,4.62,2022-12-12 17:00:00
2.0,423.91,5.91,40.05,2.92,11.69,3.83,2022-12-12 18:00:00
2.0,420.57,5.65,39.34,3.7,10.76,2.72,2022-12-12 19:00:00
1.0,427.25,5.14,37.19,3.46,9.55,1.88,2022-12-12 20:00:00
1.0,427.25,4.33,36.48,2.65,8.84,1.5,2022-12-12 21:00:00
1.0,413.89,3.51,35.76,1.97,8.41,1.46,2022-12-12 22:00:00
1.0,393.87,2.96,34.69,1.56,7.58,1.47,2022-12-12 23:00:00
1.0,373.84,2.63,32.9,1.31,6.44,1.47,2022-12-13 00:00:00
1.0,350.48,2.51,30.76,1.19,5.01,1.42,2022-12-13 01:00:00
1.0,337.12,2.87,28.25,1.18,3.93,1.47,2022-12-13 02:00:00
1.0,330.45,2.83,26.82,1.16,3.15,1.55,2022-12-13 03:00:00
1.0,323.77,2.23,28.97,1.12,2.61,1.52,2022-12-13 04:00:00
1.0,323.77,1.82,35.05,1.13,2.63,1.52,2022-12-13 05:00:00
1.0,327.11,1.46,44.35,1.22,3.2,1.52,2022-12-13 06:00:00
1.0,327.11,1.17,52.93,1.24,3.79,1.39,2022-12-13 07:00:00
1.0,333.79,1.15,57.22,1.3,4.24,1.36,2022-12-13 08:00:00
1.0,340.46,1.33,57.94,1.49,4.73,1.44,2022-12-13 09:00:00
1.0,353.81,2.08,56.51,1.94,5.38,1.9,2022-12-13 10:00:00
1.0,370.5,3.56,50.78,2.35,5.93,2.6,2022-12-13 11:00:00
1.0,387.19,5.4,43.99,2.44,6.09,2.91,2022-12-13 12:00:00
1.0,407.22,6.77,38.62,2.44,6.7,3.17,2022-12-13 13:00:00
1.0,427.25,7.11,36.48,2.44,8.08,3.29,2022-12-13 14:00:00
2.0,453.95,6.94,37.19,2.35,10.1,3.04,2022-12-13 15:00:00
2.0,467.3,6.43,38.62,2.21,12.53,2.69,2022-12-13 16:00:00
2.0,480.65,6.25,39.34,2.09,14.78,2.5,2022-12-13 17:00:00
2.0,480.65,6.0,40.05,1.97,16.38,2.25,2022-12-13 18:00:00
2.0,460.62,5.44,40.77,2.0,17.14,1.84,2022-12-13 19:00:00
2.0,453.95,4.93,39.34,2.29,17.65,1.57,2022-12-13 20:00:00
2.0,440.6,4.67,36.12,2.59,18.29,1.44,2022-12-13 21:00:00
2.0,440.6,4.58,33.26,2.68,19.21,1.44,2022-12-13 22:00:00
3.0,447.27,4.46,31.11,2.47,20.57,1.52,2022-12-13 23:00:00
3.0,447.27,4.33,30.04,2.15,22.04,1.61,2022-12-14 00:00:00
3.0,460.62,4.76,28.97,1.94,23.57,1.74,2022-12-14 01:00:00
4.0,494.0,6.43,26.82,2.09,25.28,2.09,2022-12-14 02:00:00
4.0,520.71,7.03,28.97,2.32,26.41,2.53,2022-12-14 03:00:00
4.0,487.33,4.5,46.49,2.24,25.69,1.99,2022-12-14 04:00:00
4.0,480.65,3.13,58.65,2.15,26.07,2.09,2022-12-14 05:00:00
4.0,480.65,2.33,70.81,2.09,27.86,2.09,2022-12-14 06:00:00
3.0,460.62,1.36,80.82,1.58,23.17,1.38,2022-12-14 07:00:00
2.0,447.27,1.11,81.54,1.4,19.13,1.19,2022-12-14 08:00:00
2.0,440.6,1.21,81.54,1.48,17.63,1.23,2022-12-14 09:00:00
2.0,467.3,2.96,76.53,1.94,18.46,2.53,2022-12-14 10:00:00
3.0,514.03,6.25,67.95,2.5,21.2,4.56,2022-12-14 11:00:00
3.0,560.76,10.97,55.79,2.86,23.03,6.4,2022-12-14 12:00:00
3.0,600.81,13.88,44.35,3.16,24.91,7.98,2022-12-14 13:00:00
4.0,614.17,13.19,38.62,3.25,26.55,8.74,2022-12-14 14:00:00
4.0,614.17,11.48,36.48,3.22,28.09,8.74,2022-12-14 15:00:00
4.0,600.81,9.51,36.84,3.07,30.37,7.35,2022-12-14 16:00:00
4.0,594.14,8.65,38.62,2.92,33.52,5.7,2022-12-14 17:00:00
4.0,580.79,8.14,39.7,2.62,35.97,4.18,2022-12-14 18:00:00
4.0,580.79,8.74,32.19,1.79,36.53,3.32,2022-12-14 19:00:00
4.0,600.81,9.34,22.53,1.3,37.57,2.98,2022-12-14 20:00:00
4.0,620.84,9.34,16.27,1.18,39.75,3.29,2022-12-14 21:00:00
4.0,647.54,9.25,11.62,1.21,42.88,4.24,2022-12-14 22:00:00
4.0,674.25,9.08,7.87,1.21,45.47,4.56,2022-12-14 23:00:00
4.0,694.27,9.17,4.96,1.27,46.93,4.88,2022-12-15 00:00:00
4.0,714.3,9.85,2.44,1.61,47.73,4.81,2022-12-15 01:00:00
4.0,774.38,11.31,1.04,2.24,49.13,4.88,2022-12-15 02:00:00
5.0,834.47,10.02,5.5,2.71,50.52,6.65,2022-12-15 03:00:00
4.0,534.06,9.17,33.62,3.04,36.14,3.36,2022-12-15 04:00:00
4.0,480.65,6.34,45.78,3.61,34.64,2.69,2022-12-15 05:00:00
4.0,473.98,4.8,62.23,4.17,37.55,2.53,2022-12-15 06:00:00
4.0,440.6,2.18,80.11,3.28,34.3,1.2,2022-12-15 07:00:00
4.0,433.92,1.54,83.68,2.83,30.75,0.88,2022-12-15 08:00:00
4.0,447.27,1.54,84.4,2.8,30.91,0.93,2022-12-15 09:00:00
4.0,494.0,3.73,80.11,3.25,35.81,2.41,2022-12-15 10:00:00
4.0,567.44,7.8,73.67,4.05,44.09,4.62,2022-12-15 11:00:00
5.0,640.87,13.02,65.09,4.89,51.31,6.21,2022-12-15 12:00:00
5.0,734.33,17.99,55.07,5.78,60.76,8.23,2022-12-15 13:00:00
5.0,834.47,21.08,45.78,6.32,71.45,10.13,2022-12-15 14:00:00
