,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,dt
12732,1,253.68,0.17,1.52,54.36,2.03,3.12,4.27,1.6,2022-05-19 12:30:00
12733,1,247.0,0.18,1.33,59.37,2.32,3.18,4.28,1.52,2022-05-19 13:30:00
12734,1,247.0,0.2,1.39,65.09,2.98,3.95,5.1,1.52,2022-05-19 14:30:00
12735,1,263.69,0.23,1.97,75.1,3.99,5.64,7.01,1.99,2022-05-19 15:30:00
12736,1,287.06,0.22,3.17,77.96,5.07,7.1,8.72,2.63,2022-05-19 16:30:00
12737,1,303.75,0.11,4.88,69.38,5.48,7.65,9.36,2.72,2022-05-19 17:30:00
12738,1,310.42,0.01,6.25,54.36,5.42,7.75,9.56,2.47,2022-05-19 18:30:00
12739,1,303.75,0.0,6.08,43.27,5.19,8.02,10.09,2.44,2022-05-19 19:30:00
12740,1,297.07,0.0,5.74,37.91,5.48,9.14,11.52,2.34,2022-05-19 20:30:00
12741,2,303.75,0.0,6.08,33.62,6.14,11.68,14.47,2.34,2022-05-19 21:30:00
12742,2,313.76,0.0,6.77,31.83,6.2,14.15,17.18,2.37,2022-05-19 22:30:00
12743,2,320.43,0.0,6.77,32.54,5.25,14.86,17.79,2.34,2022-05-19 23:30:00
12744,2,323.77,0.0,5.83,34.33,3.87,14.23,16.78,2.18,2022-05-20 00:30:00
12745,2,327.11,0.0,4.84,36.12,2.89,13.75,16.03,1.88,2022-05-20 01:30:00
12746,2,333.79,0.0,4.07,38.27,2.35,13.86,15.94,1.79,2022-05-20 02:30:00
12747,2,337.12,0.0,3.47,40.77,1.97,14.43,16.37,1.58,2022-05-20 03:30:00
12748,2,340.46,0.0,3.13,40.77,1.59,14.98,16.95,1.57,2022-05-20 04:30:00
12749,2,343.8,0.0,2.91,41.13,1.33,15.82,17.87,1.66,2022-05-20 05:30:00
12750,2,350.48,0.01,2.91,43.63,1.31,16.83,19.02,1.88,2022-05-20 06:30:00
12751,2,353.81,0.11,3.04,47.92,1.36,16.7,19.04,2.25,2022-05-20 07:30:00
12752,2,353.81,0.25,2.59,59.37,1.39,14.69,16.84,2.15,2022-05-20 08:30:00
12753,1,317.1,0.06,1.93,72.96,1.06,9.58,11.13,1.57,2022-05-20 09:30:00
12754,1,300.41,0.02,1.84,70.81,0.94,6.7,7.96,1.44,2022-05-20 10:30:00
12755,1,293.73,0.02,1.82,68.66,1.0,5.55,6.69,1.49,2022-05-20 11:30:00
12756,1,280.38,0.04,1.65,66.52,0.97,4.46,5.46,1.44,2022-05-20 12:30:00
12757,1,273.7,0.07,1.56,66.52,1.45,4.03,5.01,1.42,2022-05-20 13:30:00
12758,1,277.04,0.12,1.91,74.39,3.49,5.04,6.22,1.55,2022-05-20 14:30:00
12759,2,283.72,0.13,2.4,81.54,5.13,6.16,7.65,1.74,2022-05-20 15:30:00
12760,2,290.39,0.08,3.04,82.97,5.72,6.74,8.49,2.06,2022-05-20 16:30:00
12761,2,293.73,0.02,3.68,82.25,6.02,7.25,9.18,2.37,2022-05-20 17:30:00
12762,2,297.07,0.0,4.07,80.82,5.78,7.82,9.87,2.72,2022-05-20 18:30:00
12763,1,303.75,0.0,3.68,72.96,3.99,7.08,9.24,3.42,2022-05-20 19:30:00
12764,1,313.76,0.0,3.47,60.08,2.15,5.93,8.26,4.37,2022-05-20 20:30:00
12765,1,343.8,0.0,4.11,47.21,1.56,5.47,8.14,5.64,2022-05-20 21:30:00
12766,1,363.83,0.0,4.76,38.62,1.4,5.15,8.15,6.71,2022-05-20 22:30:00
12767,1,360.49,0.0,4.63,35.76,1.1,5.04,8.05,6.9,2022-05-20 23:30:00
12768,1,373.84,0.0,4.97,34.69,0.98,5.96,8.71,6.27,2022-05-21 00:30:00
12769,1,400.54,0.0,5.57,32.9,1.28,7.97,10.32,5.26,2022-05-21 01:30:00
12770,2,423.91,0.0,6.0,31.47,1.74,12.45,14.7,4.43,2022-05-21 02:30:00
12771,3,433.92,0.0,6.43,29.68,2.35,20.36,23.18,4.05,2022-05-21 03:30:00
12772,4,423.91,0.0,6.68,30.04,2.77,28.98,33.87,4.02,2022-05-21 04:30:00
12773,4,383.85,0.0,5.65,35.76,2.32,33.82,42.9,4.05,2022-05-21 05:30:00
12774,4,340.46,0.01,4.16,42.2,1.53,32.14,43.08,4.31,2022-05-21 06:30:00
12775,4,313.76,0.11,2.66,47.21,1.1,28.58,39.41,4.75,2022-05-21 07:30:00
12776,4,303.75,0.18,1.78,57.22,1.15,27.99,41.92,5.13,2022-05-21 08:30:00
12777,4,293.73,0.14,1.39,82.25,3.04,40.95,77.02,4.81,2022-05-21 09:30:00
12778,4,290.39,0.14,1.15,94.41,3.87,46.35,93.29,5.38,2022-05-21 10:30:00
12779,5,293.73,0.13,1.0,104.43,4.17,49.66,101.32,5.95,2022-05-21 11:30:00
12780,5,287.06,0.08,0.99,111.58,4.41,53.88,112.58,5.32,2022-05-21 12:30:00
12781,5,280.38,0.05,1.02,114.44,4.83,57.73,124.14,4.37,2022-05-21 13:30:00
12782,5,270.37,0.04,1.06,115.87,5.13,60.15,132.87,3.96,2022-05-21 14:30:00
12783,5,267.03,0.04,1.25,113.01,5.19,61.86,136.85,3.8,2022-05-21 15:30:00
12784,5,273.7,0.06,1.61,111.58,5.07,62.9,137.98,4.18,2022-05-21 16:30:00
12785,5,290.39,0.06,2.27,115.87,5.19,64.42,134.89,5.57,2022-05-21 17:30:00
12786,5,300.41,0.01,2.78,118.73,5.36,64.03,129.88,6.59,2022-05-21 18:30:00
12787,5,293.73,0.0,2.57,118.73,4.83,61.23,125.22,6.52,2022-05-21 19:30:00
12788,5,283.72,0.0,2.23,111.58,3.43,56.29,117.72,6.65,2022-05-21 20:30:00
12789,4,273.7,0.0,2.18,98.71,2.41,47.13,99.26,6.84,2022-05-21 21:30:00
12790,4,270.37,0.0,2.46,82.97,2.03,43.21,88.97,7.22,2022-05-21 22:30:00
12791,4,267.03,0.0,2.68,67.23,1.53,47.28,84.7,7.47,2022-05-21 23:30:00
12792,4,257.02,0.0,2.53,56.51,1.09,42.52,65.3,6.97,2022-05-22 00:30:00
12793,4,250.34,0.0,2.27,54.36,0.93,32.35,47.21,6.46,2022-05-22 01:30:00
12794,4,247.0,0.0,1.99,56.51,1.09,26.54,41.36,6.46,2022-05-22 02:30:00
12795,4,243.66,0.0,1.76,70.1,2.8,29.11,54.37,6.33,2022-05-22 03:30:00
12796,4,250.34,0.0,1.74,87.26,6.08,38.56,75.68,6.08,2022-05-22 04:30:00
12797,4,253.68,0.0,1.67,90.84,7.75,44.12,86.82,5.64,2022-05-22 05:30:00
12798,4,247.0,0.01,1.8,81.54,6.85,42.77,85.64,5.13,2022-05-22 06:30:00
12799,4,240.33,0.11,1.86,73.67,5.3,38.25,78.09,4.75,2022-05-22 07:30:00
12800,4,230.31,0.22,1.54,75.82,4.11,34.4,71.13,4.37,2022-05-22 08:30:00
12801,4,220.3,0.18,1.08,85.12,3.28,31.43,66.77,4.02,2022-05-22 09:30:00
12802,4,216.96,0.13,0.79,92.98,2.8,30.28,65.93,3.8,2022-05-22 10:30:00
12803,4,216.96,0.11,0.66,97.27,2.44,30.21,67.12,3.58,2022-05-22 11:30:00
12804,4,211.95,0.08,0.53,101.57,2.0,29.56,68.09,2.79,2022-05-22 12:30:00
12805,4,208.62,0.07,0.48,104.43,1.76,28.51,66.93,2.28,2022-05-22 13:30:00
12806,4,206.95,0.07,0.47,107.29,1.71,27.36,63.54,2.15,2022-05-22 14:30:00
12807,4,206.95,0.06,0.5,110.15,1.68,25.88,59.49,2.01,2022-05-22 15:30:00
12808,4,208.62,0.06,0.59,110.15,1.64,23.96,54.91,1.99,2022-05-22 16:30:00
12809,4,211.95,0.05,0.75,108.72,1.49,22.1,50.76,2.09,2022-05-22 17:30:00
12810,3,223.64,0.02,1.63,101.57,1.51,21.75,49.27,2.98,2022-05-22 18:30:00
12811,3,240.33,0.0,2.36,94.41,1.86,21.47,47.1,4.24,2022-05-22 19:30:00
12812,3,253.68,0.0,2.91,87.98,2.29,19.15,39.61,5.7,2022-05-22 20:30:00
12813,2,263.69,0.0,3.0,76.53,2.0,14.82,28.03,6.59,2022-05-22 21:30:00
12814,2,260.35,0.0,2.68,70.81,1.56,10.91,20.2,6.4,2022-05-22 22:30:00
12815,1,253.68,0.0,2.51,65.09,1.21,9.07,16.51,6.33,2022-05-22 23:30:00
12816,1,250.34,0.0,2.33,57.22,1.1,8.26,14.63,5.95,2022-05-23 00:30:00
12817,1,243.66,0.0,2.08,54.36,1.1,7.52,13.18,5.76,2022-05-23 01:30:00
12818,1,236.99,0.0,1.76,57.94,1.22,8.39,15.53,5.76,2022-05-23 02:30:00
12819,2,233.65,0.0,1.61,65.8,1.7,9.98,20.32,5.83,2022-05-23 03:30:00
12820,2,233.65,0.0,1.63,69.38,2.32,11.5,24.93,5.83,2022-05-23 04:30:00
12821,2,230.31,0.0,1.76,67.95,3.13,12.71,28.82,5.57,2022-05-23 05:30:00
12822,2,230.31,0.01,2.08,64.37,3.93,13.62,31.67,5.07,2022-05-23 06:30:00
12823,2,226.97,0.17,2.18,63.66,4.23,14.19,32.93,4.37,2022-05-23 07:30:00
12824,2,223.64,0.29,1.8,68.66,3.99,14.23,32.47,3.83,2022-05-23 08:30:00
12825,2,220.3,0.22,1.22,79.39,3.4,14.34,32.62,3.17,2022-05-23 09:30:00
12826,2,216.96,0.14,0.82,87.26,2.77,14.75,33.51,2.69,2022-05-23 10:30:00
12827,2,213.62,0.12,0.7,92.98,2.47,15.34,34.54,2.56,2022-05-23 11:30:00
12828,3,211.95,0.1,0.62,98.71,2.21,16.26,37.63,2.31,2022-05-23 12:30:00
12829,3,210.29,0.09,0.6,101.57,2.03,17.23,41.33,2.01,2022-05-23 13:30:00
12830,3,210.29,0.09,0.66,104.43,2.03,17.31,41.1,1.93,2022-05-23 14:30:00
12831,3,210.29,0.09,0.73,108.72,1.97,16.36,38.0,1.96,2022-05-23 15:30:00
12832,2,210.29,0.08,0.81,108.72,1.67,14.67,34.16,1.98,2022-05-23 16:30:00
12833,2,213.62,0.06,0.97,107.29,1.31,13.1,29.46,2.25,2022-05-23 17:30:00
12834,2,230.31,0.03,1.95,98.71,1.22,12.34,25.99,3.39,2022-05-23 18:30:00
12835,2,260.35,0.0,3.21,87.26,1.45,12.4,24.64,5.19,2022-05-23 19:30:00
12836,2,283.72,0.0,4.11,80.82,1.79,12.5,24.29,6.71,2022-05-23 20:30:00
12837,2,297.07,0.0,4.37,77.25,2.0,11.96,23.23,7.6,2022-05-23 21:30:00
12838,1,293.73,0.0,3.94,72.96,1.76,9.95,19.96,7.79,2022-05-23 22:30:00
12839,1,280.38,0.0,3.26,70.1,1.34,7.57,15.57,7.41,2022-05-23 23:30:00
12840,1,270.37,0.0,2.91,67.23,1.88,5.16,10.72,6.4,2022-05-24 00:30:00
12841,1,263.69,0.0,3.08,57.22,2.74,3.84,8.14,6.14,2022-05-24 01:30:00
12842,1,267.03,0.0,3.26,51.5,2.62,3.64,7.74,6.65,2022-05-24 02:30:00
12843,1,263.69,0.0,2.83,51.5,1.91,4.34,10.1,6.84,2022-05-24 03:30:00
12844,1,257.02,0.0,2.25,57.22,2.0,6.77,17.09,6.9,2022-05-24 04:30:00
12845,2,253.68,0.0,1.97,65.09,3.01,10.53,26.84,6.9,2022-05-24 05:30:00
12846,3,250.34,0.01,1.99,69.38,4.35,14.02,36.3,6.4,2022-05-24 06:30:00
12847,3,250.34,0.13,2.1,69.38,5.19,15.86,43.12,5.51,2022-05-24 07:30:00
12848,3,247.0,0.22,1.69,74.39,5.01,17.37,48.98,4.62,2022-05-24 08:30:00
12849,4,236.99,0.17,1.11,81.54,4.05,20.42,57.09,3.86,2022-05-24 09:30:00
12850,4,236.99,0.13,0.82,85.12,3.28,22.27,60.51,3.48,2022-05-24 10:30:00
12851,4,236.99,0.11,0.7,88.69,2.83,23.33,61.14,3.36,2022-05-24 11:30:00
12852,4,236.99,0.1,0.64,90.12,2.83,23.5,58.78,3.01,2022-05-24 12:30:00
12853,4,233.65,0.09,0.65,90.84,2.92,22.93,54.68,2.69,2022-05-24 13:30:00
12854,4,233.65,0.08,0.68,91.55,2.68,22.54,52.09,2.56,2022-05-24 14:30:00
12855,4,233.65,0.07,0.7,91.55,2.18,22.1,50.25,2.47,2022-05-24 15:30:00
12856,3,230.31,0.07,0.78,94.41,1.7,21.8,49.51,2.34,2022-05-24 16:30:00
12857,3,230.31,0.05,1.0,95.84,1.59,21.59,48.83,2.37,2022-05-24 17:30:00
12858,3,273.7,0.04,4.28,82.97,2.24,22.69,49.5,4.75,2022-05-24 18:30:00
12859,4,337.12,0.0,7.63,65.09,3.34,24.93,52.3,7.92,2022-05-24 19:30:00
12860,4,387.19,0.0,9.0,55.79,4.17,27.42,55.86,10.26,2022-05-24 20:30:00
12861,4,420.57,0.0,9.6,50.78,4.53,29.64,59.13,11.78,2022-05-24 21:30:00
12862,4,433.92,0.0,9.08,50.78,4.41,30.48,59.16,12.16,2022-05-24 22:30:00
12863,4,417.23,0.0,7.88,52.93,3.7,29.25,54.9,11.65,2022-05-24 23:30:00
12864,3,363.83,0.0,5.27,62.94,2.74,24.25,45.56,10.39,2022-05-25 00:30:00
12865,3,340.46,0.0,4.28,66.52,2.8,20.64,38.92,10.01,2022-05-25 01:30:00
12866,3,343.8,0.0,4.28,62.23,2.98,19.59,36.34,10.51,2022-05-25 02:30:00
12867,3,373.84,0.0,5.14,46.49,2.65,21.19,37.83,11.78,2022-05-25 03:30:00
12868,3,410.56,0.0,6.34,31.11,2.29,23.62,41.81,13.17,2022-05-25 04:30:00
12869,4,447.27,0.0,7.71,20.74,2.18,26.03,46.73,15.07,2022-05-25 05:30:00
12870,4,500.68,0.16,9.94,13.77,2.56,28.91,53.44,16.97,2022-05-25 06:30:00
12871,4,600.81,2.65,11.14,11.62,3.43,32.98,62.48,16.47,2022-05-25 07:30:00
12872,4,687.6,4.19,12.68,31.83,3.93,37.67,71.68,14.31,2022-05-25 08:30:00
12873,4,313.76,0.24,2.06,104.43,7.75,39.1,95.4,3.64,2022-05-25 09:30:00
12874,5,280.38,0.13,1.24,118.73,7.63,39.44,101.31,2.28,2022-05-25 10:30:00
12875,5,270.37,0.1,1.0,120.16,6.62,39.92,108.62,2.34,2022-05-25 11:30:00
12876,5,263.69,0.08,0.87,114.44,5.36,38.06,110.2,2.72,2022-05-25 12:30:00
12877,4,257.02,0.06,0.9,108.72,4.89,33.24,98.93,3.07,2022-05-25 13:30:00
12878,4,250.34,0.03,1.03,104.43,5.07,27.68,80.91,3.2,2022-05-25 14:30:00
12879,4,243.66,0.03,1.06,104.43,4.95,22.62,63.52,3.1,2022-05-25 15:30:00
12880,4,236.99,0.04,1.05,103.0,4.17,19.78,53.92,2.98,2022-05-25 16:30:00
12881,3,233.65,0.04,1.14,101.57,3.31,18.54,49.57,3.01,2022-05-25 17:30:00
12882,3,263.69,0.03,3.38,89.41,3.19,18.95,48.95,4.62,2022-05-25 18:30:00
12883,4,317.1,0.0,6.0,73.67,3.7,20.8,51.18,7.16,2022-05-25 19:30:00
12884,4,363.83,0.0,7.54,63.66,4.23,22.65,53.77,9.25,2022-05-25 20:30:00
12885,4,440.6,0.0,10.37,50.07,5.19,25.94,59.68,12.54,2022-05-25 21:30:00
12886,4,534.06,0.0,13.71,35.05,5.9,30.35,67.62,15.45,2022-05-25 22:30:00
12887,4,594.14,0.0,16.45,23.6,5.54,33.91,72.96,16.97,2022-05-25 23:30:00
12888,4,594.14,0.0,17.14,17.17,4.11,35.18,73.61,17.23,2022-05-26 00:30:00
12889,4,560.76,0.0,15.08,15.56,3.04,35.32,70.9,15.71,2022-05-26 01:30:00
12890,4,520.71,0.0,12.17,17.7,2.53,34.22,64.93,14.06,2022-05-26 02:30:00
12891,4,420.57,0.0,6.68,38.62,2.71,28.41,52.58,12.41,2022-05-26 03:30:00
12892,3,380.52,0.0,4.88,43.99,2.32,24.85,44.88,12.03,2022-05-26 04:30:00
12893,3,363.83,0.0,4.24,47.92,2.59,22.92,41.3,11.91,2022-05-26 05:30:00
12894,3,360.49,0.02,4.46,50.07,3.49,21.86,41.95,11.4,2022-05-26 06:30:00
12895,3,357.15,0.31,4.54,52.93,3.73,19.54,41.45,10.39,2022-05-26 07:30:00
12896,3,333.79,0.41,3.34,70.81,2.95,16.85,37.66,9.5,2022-05-26 08:30:00
12897,3,293.73,0.18,1.56,100.14,4.17,19.23,44.15,7.28,2022-05-26 09:30:00
12898,3,287.06,0.15,1.3,114.44,4.77,22.02,49.23,6.59,2022-05-26 10:30:00
12899,4,287.06,0.14,1.18,123.02,4.77,24.34,52.05,6.4,2022-05-26 11:30:00
12900,4,273.7,0.1,0.96,120.16,3.93,24.7,54.36,5.32,2022-05-26 12:30:00
12901,4,263.69,0.08,0.9,114.44,3.25,24.73,56.29,4.5,2022-05-26 13:30:00
12902,4,260.35,0.05,1.0,111.58,3.04,24.94,57.42,4.24,2022-05-26 14:30:00
12903,4,257.02,0.04,1.11,108.72,2.98,25.4,58.38,4.18,2022-05-26 15:30:00
12904,4,260.35,0.04,1.24,108.72,3.1,25.93,58.94,4.31,2022-05-26 16:30:00
12905,4,263.69,0.03,1.44,110.15,3.37,26.05,57.63,4.5,2022-05-26 17:30:00
12906,4,280.38,0.01,2.61,103.0,3.7,26.02,55.02,5.38,2022-05-26 18:30:00
12907,4,307.08,0.0,3.73,92.98,3.99,26.61,53.69,6.78,2022-05-26 19:30:00
12908,4,327.11,0.0,4.03,88.69,4.29,28.12,53.45,8.23,2022-05-26 20:30:00
12909,4,350.48,0.0,4.2,87.98,4.71,30.63,55.7,9.5,2022-05-26 21:30:00
12910,4,370.5,0.0,4.5,84.4,4.95,31.99,57.09,10.26,2022-05-26 22:30:00
12911,4,370.5,0.0,4.76,77.25,4.77,31.28,55.07,10.39,2022-05-26 23:30:00
12912,4,353.81,0.0,4.46,72.96,4.35,29.15,50.08,9.75,2022-05-27 00:30:00
12913,4,340.46,0.0,4.07,72.24,4.11,27.89,46.0,9.12,2022-05-27 01:30:00
12914,4,330.45,0.0,3.51,72.96,3.81,27.2,42.84,8.61,2022-05-27 02:30:00
12915,4,310.42,0.0,2.72,76.53,3.49,25.84,38.62,7.73,2022-05-27 03:30:00
12916,3,297.07,0.0,2.06,82.97,2.98,24.97,36.2,6.71,2022-05-27 04:30:00
12917,4,293.73,0.0,1.71,90.12,2.77,25.23,39.62,6.14,2022-05-27 05:30:00
12918,4,297.07,0.0,1.82,92.98,3.43,25.96,45.79,6.33,2022-05-27 06:30:00
12919,4,320.43,0.1,2.7,82.97,3.99,25.79,46.16,7.85,2022-05-27 07:30:00
12920,3,340.46,0.31,2.91,77.25,3.25,22.71,40.45,9.25,2022-05-27 08:30:00
12921,3,310.42,0.22,1.69,90.84,3.78,19.42,38.61,8.74,2022-05-27 09:30:00
12922,3,313.76,0.18,1.41,104.43,4.53,22.85,44.39,8.87,2022-05-27 10:30:00
12923,4,330.45,0.16,1.33,114.44,4.23,26.73,48.79,9.12,2022-05-27 11:30:00
12924,4,330.45,0.14,1.2,123.02,4.17,30.64,55.26,8.04,2022-05-27 12:30:00
12925,4,327.11,0.12,1.15,125.89,4.23,32.66,59.43,6.65,2022-05-27 13:30:00
12926,4,320.43,0.12,1.17,125.89,3.99,32.17,59.32,6.02,2022-05-27 14:30:00
12927,4,300.41,0.1,1.15,120.16,3.4,29.03,55.19,5.26,2022-05-27 15:30:00
12928,3,277.04,0.09,1.15,113.01,2.77,24.91,49.77,4.18,2022-05-27 16:30:00
12929,3,257.02,0.06,1.27,108.72,2.5,22.42,46.47,3.39,2022-05-27 17:30:00
12930,3,267.03,0.02,2.91,98.71,2.71,22.44,46.64,4.12,2022-05-27 18:30:00
12931,3,300.41,0.0,4.46,87.26,3.25,24.08,48.59,5.89,2022-05-27 19:30:00
12932,4,327.11,0.0,5.18,81.54,3.99,27.15,52.13,7.54,2022-05-27 20:30:00
12933,4,350.48,0.0,5.4,82.25,4.83,31.39,57.08,8.87,2022-05-27 21:30:00
12934,4,353.81,0.0,4.67,82.97,4.59,31.44,56.26,9.12,2022-05-27 22:30:00
12935,4,347.14,0.0,4.37,83.68,4.29,29.49,52.69,8.74,2022-05-27 23:30:00
12936,4,333.79,0.0,3.81,92.98,5.9,25.92,47.72,7.47,2022-05-28 00:30:00
12937,3,307.08,0.0,3.26,85.83,5.54,19.49,38.6,7.6,2022-05-28 01:30:00
12938,2,280.38,0.0,2.87,76.53,4.65,14.16,29.98,7.73,2022-05-28 02:30:00
12939,2,280.38,0.0,3.04,72.96,4.89,11.41,23.57,7.79,2022-05-28 03:30:00
12940,2,287.06,0.0,3.0,70.1,3.87,10.82,21.84,8.49,2022-05-28 04:30:00
12941,2,287.06,0.0,2.7,70.1,3.49,12.22,25.18,8.74,2022-05-28 05:30:00
12942,2,283.72,0.01,2.48,67.23,4.23,13.3,28.86,8.11,2022-05-28 06:30:00
12943,2,270.37,0.16,2.25,63.66,4.65,12.82,30.07,7.28,2022-05-28 07:30:00
12944,2,257.02,0.27,1.82,65.8,4.11,11.72,31.05,6.14,2022-05-28 08:30:00
12945,3,233.65,0.19,1.08,73.67,2.83,11.93,37.22,4.37,2022-05-28 09:30:00
12946,3,223.64,0.13,0.74,81.54,2.09,13.41,44.31,3.45,2022-05-28 10:30:00
12947,3,220.3,0.1,0.57,87.26,1.7,14.69,48.82,3.04,2022-05-28 11:30:00
12948,3,216.96,0.08,0.47,92.98,1.64,15.41,47.03,2.31,2022-05-28 12:30:00
12949,3,220.3,0.08,0.51,101.57,1.82,16.94,45.08,2.03,2022-05-28 13:30:00
12950,3,226.97,0.08,0.58,110.15,1.97,18.34,44.79,1.93,2022-05-28 14:30:00
12951,3,226.97,0.08,0.7,114.44,2.15,19.29,44.44,1.92,2022-05-28 15:30:00
12952,3,230.31,0.08,0.89,115.87,2.32,20.54,46.0,2.06,2022-05-28 16:30:00
12953,3,236.99,0.06,1.2,115.87,2.62,22.44,49.36,2.28,2022-05-28 17:30:00
12954,4,277.04,0.04,4.33,94.41,3.19,24.88,53.06,5.13,2022-05-28 18:30:00
12955,4,333.79,0.0,7.03,72.96,3.93,27.77,57.79,8.49,2022-05-28 19:30:00
12956,4,370.5,0.0,7.71,63.66,4.47,30.43,62.6,10.89,2022-05-28 20:30:00
12957,4,397.21,0.0,7.97,59.37,4.71,32.84,66.05,12.29,2022-05-28 21:30:00
12958,4,393.87,0.0,7.2,57.94,4.29,32.84,63.4,11.65,2022-05-28 22:30:00
12959,4,353.81,0.0,5.44,62.94,3.19,28.44,53.82,10.13,2022-05-28 23:30:00
12960,3,270.37,0.0,2.55,84.4,2.95,19.85,44.35,7.03,2022-05-29 00:30:00
12961,3,260.35,0.0,2.36,79.39,3.7,17.32,40.72,6.78,2022-05-29 01:30:00
12962,3,257.02,0.0,2.53,70.81,4.11,15.9,38.23,7.09,2022-05-29 02:30:00
12963,3,260.35,0.0,2.87,65.8,4.35,14.99,36.26,7.6,2022-05-29 03:30:00
12964,3,260.35,0.0,2.87,64.37,3.28,14.86,35.04,7.98,2022-05-29 04:30:00
12965,3,260.35,0.0,2.53,67.23,3.7,16.28,36.57,7.92,2022-05-29 05:30:00
12966,3,253.68,0.01,2.33,64.37,4.41,15.82,37.4,8.11,2022-05-29 06:30:00
12967,3,243.66,0.13,1.99,57.94,3.73,12.87,36.16,7.35,2022-05-29 07:30:00
12968,3,226.97,0.21,1.48,61.51,3.07,10.92,37.21,5.83,2022-05-29 08:30:00
12969,3,213.62,0.15,0.88,71.53,2.32,10.71,41.1,4.12,2022-05-29 09:30:00
12970,3,206.95,0.11,0.63,81.54,2.06,11.63,44.29,3.32,2022-05-29 10:30:00
12971,3,208.62,0.09,0.55,87.26,2.09,12.69,45.39,3.07,2022-05-29 11:30:00
12972,3,210.29,0.08,0.48,87.26,2.0,13.16,43.31,2.63,2022-05-29 12:30:00
12973,3,213.62,0.08,0.48,87.26,1.94,14.0,42.14,2.44,2022-05-29 13:30:00
12974,3,216.96,0.07,0.52,90.12,2.0,15.09,42.7,2.41,2022-05-29 14:30:00
12975,3,216.96,0.07,0.62,92.98,2.15,16.15,43.26,2.44,2022-05-29 15:30:00
12976,3,220.3,0.06,0.79,95.84,2.35,17.17,44.33,2.5,2022-05-29 16:30:00
12977,3,223.64,0.04,1.05,98.71,2.53,17.86,45.08,2.63,2022-05-29 17:30:00
12978,3,277.04,0.03,5.27,74.39,3.1,19.56,47.07,6.02,2022-05-29 18:30:00
12979,4,360.49,0.0,9.25,48.64,3.99,22.65,51.62,9.88,2022-05-29 19:30:00
12980,4,420.57,0.0,10.8,37.55,4.71,25.63,57.02,12.54,2022-05-29 20:30:00
12981,4,453.95,0.0,11.48,32.54,5.01,28.13,61.35,14.31,2022-05-29 21:30:00
12982,4,473.98,0.0,11.48,30.04,4.83,29.6,62.12,14.19,2022-05-29 22:30:00
12983,4,460.62,0.0,10.28,30.76,4.17,29.37,58.95,13.17,2022-05-29 23:30:00
12984,4,383.85,0.0,6.68,43.63,3.22,25.89,52.82,11.65,2022-05-30 00:30:00
12985,3,347.14,0.0,5.1,47.92,2.56,23.38,47.81,11.02,2022-05-30 01:30:00
12986,3,320.43,0.0,4.2,51.5,2.95,20.14,41.6,10.77,2022-05-30 02:30:00
12987,2,297.07,0.0,3.68,56.51,4.17,15.41,33.79,10.13,2022-05-30 03:30:00
12988,2,300.41,0.0,3.98,52.93,4.77,13.94,30.66,10.51,2022-05-30 04:30:00
12989,2,310.42,0.0,4.16,50.78,3.81,15.84,34.44,10.89,2022-05-30 05:30:00
12990,3,313.76,0.02,3.73,54.36,2.8,18.53,39.37,10.89,2022-05-30 06:30:00
12991,3,303.75,0.21,3.08,59.37,3.78,17.32,36.08,10.26,2022-05-30 07:30:00
12992,2,277.04,0.29,2.23,68.66,4.71,13.94,31.61,8.61,2022-05-30 08:30:00
12993,2,223.64,0.15,1.0,78.68,3.99,11.56,34.78,4.62,2022-05-30 09:30:00
12994,3,216.96,0.11,0.7,85.12,3.04,11.94,37.08,3.64,2022-05-30 10:30:00
12995,3,213.62,0.09,0.58,88.69,2.62,12.64,38.38,3.29,2022-05-30 11:30:00
12996,3,211.95,0.07,0.5,90.12,2.38,13.3,39.65,2.75,2022-05-30 12:30:00
12997,3,211.95,0.06,0.49,90.12,2.18,13.7,40.75,2.44,2022-05-30 13:30:00
12998,3,211.95,0.06,0.53,89.41,1.97,13.81,40.94,2.37,2022-05-30 14:30:00
12999,3,211.95,0.06,0.61,88.69,1.73,13.93,41.33,2.44,2022-05-30 15:30:00
13000,3,213.62,0.05,0.77,87.26,1.58,14.06,42.05,2.6,2022-05-30 16:30:00
13001,3,216.96,0.03,1.03,85.83,1.51,14.18,42.64,2.72,2022-05-30 17:30:00
13002,3,260.35,0.02,4.41,70.81,2.06,15.46,44.73,5.07,2022-05-30 18:30:00
13003,3,337.12,0.0,7.97,52.93,3.19,17.95,48.51,8.36,2022-05-30 19:30:00
13004,4,407.22,0.0,9.68,40.41,4.23,20.78,53.15,10.64,2022-05-30 20:30:00
13005,4,460.62,0.0,10.97,32.19,4.89,23.36,57.3,12.54,2022-05-30 21:30:00
13006,4,500.68,0.0,12.51,27.18,4.89,25.62,59.46,13.3,2022-05-30 22:30:00
13007,4,500.68,0.0,12.51,28.61,4.35,26.39,57.04,13.05,2022-05-30 23:30:00
13008,4,410.56,0.0,7.8,48.64,3.49,24.46,52.17,10.77,2022-05-31 00:30:00
13009,4,367.16,0.0,5.44,56.51,2.98,24.58,50.89,10.13,2022-05-31 01:30:00
13010,4,403.88,0.0,6.51,51.5,5.07,28.05,53.47,10.26,2022-05-31 02:30:00
